Multihop,Obfuscation,Exit location,Exit server,Entry location,Entry server,Distance (km)
Always,QUIC,"Austria, Vienna",at-vie-wg-001,"Germany, Frankfurt",de-fra-wg-101,597
Always,QUIC,"Austria, Vienna",at-vie-wg-002,"Germany, Frankfurt",de-fra-wg-102,597
Always,QUIC,"Austria, Vienna",at-vie-wg-002,"Switzerland, Zurich",ch-zrh-wg-502,591
Always,QUIC,"Austria, Vienna",at-vie-wg-002,"Germany, Frankfurt",de-fra-wg-101,597
Always,QUIC,"Austria, Vienna",at-vie-wg-002,"Switzerland, Zurich",ch-zrh-wg-502,591
Always,QUIC,"Austria, Vienna",at-vie-wg-002,"Switzerland, Zurich",ch-zrh-wg-502,591
Always,QUIC,"Austria, Vienna",at-vie-wg-003,"Germany, Frankfurt",de-fra-wg-101,597
Always,QUIC,"Austria, Vienna",at-vie-wg-003,"Germany, Frankfurt",de-fra-wg-004,597
Always,QUIC,"Austria, Vienna",at-vie-wg-003,"Germany, Frankfurt",de-fra-wg-102,597
Always,QUIC,"Austria, Vienna",at-vie-wg-003,"Switzerland, Zurich",ch-zrh-wg-502,591
Always,QUIC,"Austria, Vienna",at-vie-wg-003,"Switzerland, Zurich",ch-zrh-wg-502,591
Always,QUIC,"Austria, Vienna",at-vie-wg-101,"Germany, Frankfurt",de-fra-wg-102,597
Always,QUIC,"Austria, Vienna",at-vie-wg-101,"Germany, Frankfurt",de-fra-wg-102,597
Always,QUIC,"Austria, Vienna",at-vie-wg-101,"Germany, Frankfurt",de-fra-wg-102,597
Always,QUIC,"Austria, Vienna",at-vie-wg-101,"Switzerland, Zurich",ch-zrh-wg-502,591
Always,QUIC,"Austria, Vienna",at-vie-wg-101,"Switzerland, Zurich",ch-zrh-wg-502,591
Always,QUIC,"Austria, Vienna",at-vie-wg-102,"Switzerland, Zurich",ch-zrh-wg-502,591
Always,QUIC,"Austria, Vienna",at-vie-wg-102,"Germany, Frankfurt",de-fra-wg-004,597
Always,QUIC,"Austria, Vienna",at-vie-wg-102,"Germany, Frankfurt",de-fra-wg-004,597
Always,QUIC,"Austria, Vienna",at-vie-wg-102,"Germany, Frankfurt",de-fra-wg-102,597
Always,QUIC,"Austria, Vienna",at-vie-wg-102,"Switzerland, Zurich",ch-zrh-wg-502,591
Always,QUIC,"Australia, Adelaide",au-adl-wg-301,"USA, Seattle, WA",us-sea-wg-408,13420
Always,QUIC,"Australia, Adelaide",au-adl-wg-301,"USA, Los Angeles, CA",us-lax-wg-001,13166
Always,QUIC,"Australia, Adelaide",au-adl-wg-301,"USA, Los Angeles, CA",us-lax-wg-002,13166
Always,QUIC,"Australia, Adelaide",au-adl-wg-301,"USA, Los Angeles, CA",us-lax-wg-002,13166
Always,QUIC,"Australia, Adelaide",au-adl-wg-301,"USA, Seattle, WA",us-sea-wg-408,13420
Always,QUIC,"Australia, Adelaide",au-adl-wg-302,"USA, Seattle, WA",us-sea-wg-407,13420
Always,QUIC,"Australia, Adelaide",au-adl-wg-302,"USA, Seattle, WA",us-sea-wg-408,13420
Always,QUIC,"Australia, Adelaide",au-adl-wg-302,"USA, Seattle, WA",us-sea-wg-408,13420
Always,QUIC,"Australia, Adelaide",au-adl-wg-302,"USA, Los Angeles, CA",us-lax-wg-002,13166
Always,QUIC,"Australia, Adelaide",au-adl-wg-302,"USA, Los Angeles, CA",us-lax-wg-001,13166
Always,QUIC,"Australia, Adelaide",au-adl-wg-303,"USA, Seattle, WA",us-sea-wg-407,13420
Always,QUIC,"Australia, Adelaide",au-adl-wg-303,"USA, Seattle, WA",us-sea-wg-407,13420
Always,QUIC,"Australia, Adelaide",au-adl-wg-303,"USA, Los Angeles, CA",us-lax-wg-001,13166
Always,QUIC,"Australia, Adelaide",au-adl-wg-303,"USA, Seattle, WA",us-sea-wg-408,13420
Always,QUIC,"Australia, Adelaide",au-adl-wg-303,"USA, Los Angeles, CA",us-lax-wg-002,13166
Always,QUIC,"Australia, Brisbane",au-bne-wg-301,"USA, Seattle, WA",us-sea-wg-408,11851
Always,QUIC,"Australia, Brisbane",au-bne-wg-301,"USA, Los Angeles, CA",us-lax-wg-002,11568
Always,QUIC,"Australia, Brisbane",au-bne-wg-301,"USA, Seattle, WA",us-sea-wg-407,11851
Always,QUIC,"Australia, Brisbane",au-bne-wg-301,"USA, Los Angeles, CA",us-lax-wg-001,11568
Always,QUIC,"Australia, Brisbane",au-bne-wg-301,"USA, Seattle, WA",us-sea-wg-407,11851
Always,QUIC,"Australia, Brisbane",au-bne-wg-302,"USA, Seattle, WA",us-sea-wg-408,11851
Always,QUIC,"Australia, Brisbane",au-bne-wg-302,"USA, Seattle, WA",us-sea-wg-407,11851
Always,QUIC,"Australia, Brisbane",au-bne-wg-302,"USA, Los Angeles, CA",us-lax-wg-002,11568
Always,QUIC,"Australia, Brisbane",au-bne-wg-302,"USA, Seattle, WA",us-sea-wg-408,11851
Always,QUIC,"Australia, Brisbane",au-bne-wg-302,"USA, Los Angeles, CA",us-lax-wg-001,11568
Always,QUIC,"Australia, Brisbane",au-bne-wg-303,"USA, Seattle, WA",us-sea-wg-407,11851
Always,QUIC,"Australia, Brisbane",au-bne-wg-303,"USA, Seattle, WA",us-sea-wg-407,11851
Always,QUIC,"Australia, Brisbane",au-bne-wg-303,"USA, Los Angeles, CA",us-lax-wg-001,11568
Always,QUIC,"Australia, Brisbane",au-bne-wg-303,"USA, Los Angeles, CA",us-lax-wg-002,11568
Always,QUIC,"Australia, Brisbane",au-bne-wg-303,"USA, Los Angeles, CA",us-lax-wg-001,11568
Always,QUIC,"Australia, Melbourne",au-mel-wg-401,"USA, Los Angeles, CA",us-lax-wg-001,12779
Always,QUIC,"Australia, Melbourne",au-mel-wg-401,"USA, Los Angeles, CA",us-lax-wg-001,12779
Always,QUIC,"Australia, Melbourne",au-mel-wg-401,"USA, Los Angeles, CA",us-lax-wg-002,12779
Always,QUIC,"Australia, Melbourne",au-mel-wg-401,"USA, Los Angeles, CA",us-lax-wg-001,12779
Always,QUIC,"Australia, Melbourne",au-mel-wg-401,"USA, Los Angeles, CA",us-lax-wg-002,12779
Always,QUIC,"Australia, Melbourne",au-mel-wg-403,"USA, Los Angeles, CA",us-lax-wg-001,12779
Always,QUIC,"Australia, Melbourne",au-mel-wg-403,"USA, Los Angeles, CA",us-lax-wg-001,12779
Always,QUIC,"Australia, Melbourne",au-mel-wg-403,"USA, Seattle, WA",us-sea-wg-407,13187
Always,QUIC,"Australia, Melbourne",au-mel-wg-403,"USA, Los Angeles, CA",us-lax-wg-001,12779
Always,QUIC,"Australia, Melbourne",au-mel-wg-403,"USA, Los Angeles, CA",us-lax-wg-001,12779
Always,QUIC,"Australia, Perth",au-per-wg-301,"Albania, Tirana",al-tia-wg-001,12748
Always,QUIC,"Australia, Perth",au-per-wg-301,"Albania, Tirana",al-tia-wg-004,12748
Always,QUIC,"Australia, Perth",au-per-wg-301,"Albania, Tirana",al-tia-wg-004,12748
Always,QUIC,"Australia, Perth",au-per-wg-301,"Albania, Tirana",al-tia-wg-004,12748
Always,QUIC,"Australia, Perth",au-per-wg-301,"Albania, Tirana",al-tia-wg-001,12748
Always,QUIC,"Australia, Perth",au-per-wg-302,"Albania, Tirana",al-tia-wg-004,12748
Always,QUIC,"Australia, Perth",au-per-wg-302,"Albania, Tirana",al-tia-wg-001,12748
Always,QUIC,"Australia, Perth",au-per-wg-302,"Albania, Tirana",al-tia-wg-001,12748
Always,QUIC,"Australia, Perth",au-per-wg-302,"Albania, Tirana",al-tia-wg-004,12748
Always,QUIC,"Australia, Perth",au-per-wg-302,"Albania, Tirana",al-tia-wg-004,12748
Always,QUIC,"Australia, Sydney",au-syd-wg-001,"USA, Seattle, WA",us-sea-wg-407,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-001,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-001,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-001,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-001,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-002,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-002,"USA, Seattle, WA",us-sea-wg-408,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-002,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-002,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-002,"USA, Seattle, WA",us-sea-wg-408,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-003,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-003,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-003,"USA, Seattle, WA",us-sea-wg-408,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-003,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-003,"USA, Seattle, WA",us-sea-wg-407,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-101,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-101,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-101,"USA, Seattle, WA",us-sea-wg-408,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-101,"USA, Seattle, WA",us-sea-wg-407,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-101,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-102,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-102,"USA, Seattle, WA",us-sea-wg-408,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-102,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-102,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-102,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-103,"USA, Seattle, WA",us-sea-wg-408,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-103,"USA, Seattle, WA",us-sea-wg-408,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-103,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-103,"USA, Seattle, WA",us-sea-wg-408,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-103,"USA, Seattle, WA",us-sea-wg-408,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-104,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-104,"USA, Seattle, WA",us-sea-wg-408,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-104,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-104,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-104,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-301,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-301,"USA, Seattle, WA",us-sea-wg-407,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-301,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-301,"USA, Seattle, WA",us-sea-wg-408,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-301,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-302,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-302,"USA, Seattle, WA",us-sea-wg-408,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-302,"USA, Seattle, WA",us-sea-wg-408,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-302,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-302,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-303,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-303,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-303,"USA, Seattle, WA",us-sea-wg-407,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-303,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-303,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-304,"USA, Seattle, WA",us-sea-wg-408,12473
Always,QUIC,"Australia, Sydney",au-syd-wg-304,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-304,"USA, Los Angeles, CA",us-lax-wg-002,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-304,"USA, Los Angeles, CA",us-lax-wg-001,12077
Always,QUIC,"Australia, Sydney",au-syd-wg-304,"USA, Seattle, WA",us-sea-wg-407,12473
Always,QUIC,"Belgium, Brussels",be-bru-wg-101,"France, Paris",fr-par-wg-101,262
Always,QUIC,"Belgium, Brussels",be-bru-wg-101,"Netherlands, Amsterdam",nl-ams-wg-002,173
Always,QUIC,"Belgium, Brussels",be-bru-wg-101,"France, Paris",fr-par-wg-101,262
Always,QUIC,"Belgium, Brussels",be-bru-wg-101,"Netherlands, Amsterdam",nl-ams-wg-002,173
Always,QUIC,"Belgium, Brussels",be-bru-wg-101,"Netherlands, Amsterdam",nl-ams-wg-002,173
Always,QUIC,"Belgium, Brussels",be-bru-wg-102,"France, Paris",fr-par-wg-101,262
Always,QUIC,"Belgium, Brussels",be-bru-wg-102,"Netherlands, Amsterdam",nl-ams-wg-002,173
Always,QUIC,"Belgium, Brussels",be-bru-wg-102,"Netherlands, Amsterdam",nl-ams-wg-002,173
Always,QUIC,"Belgium, Brussels",be-bru-wg-102,"France, Paris",fr-par-wg-103,262
Always,QUIC,"Belgium, Brussels",be-bru-wg-102,"Netherlands, Amsterdam",nl-ams-wg-002,173
Always,QUIC,"Belgium, Brussels",be-bru-wg-103,"Netherlands, Amsterdam",nl-ams-wg-002,173
Always,QUIC,"Belgium, Brussels",be-bru-wg-103,"France, Paris",fr-par-wg-101,262
Always,QUIC,"Belgium, Brussels",be-bru-wg-103,"Netherlands, Amsterdam",nl-ams-wg-002,173
Always,QUIC,"Belgium, Brussels",be-bru-wg-103,"Netherlands, Amsterdam",nl-ams-wg-002,173
Always,QUIC,"Belgium, Brussels",be-bru-wg-103,"France, Paris",fr-par-wg-103,262
Always,QUIC,"Bulgaria, Sofia",bg-sof-wg-001,"Albania, Tirana",al-tia-wg-004,326
Always,QUIC,"Bulgaria, Sofia",bg-sof-wg-001,"Albania, Tirana",al-tia-wg-001,326
Always,QUIC,"Bulgaria, Sofia",bg-sof-wg-001,"Albania, Tirana",al-tia-wg-004,326
Always,QUIC,"Bulgaria, Sofia",bg-sof-wg-001,"Albania, Tirana",al-tia-wg-001,326
Always,QUIC,"Bulgaria, Sofia",bg-sof-wg-001,"Albania, Tirana",al-tia-wg-004,326
Always,QUIC,"Bulgaria, Sofia",bg-sof-wg-002,"Albania, Tirana",al-tia-wg-001,326
Always,QUIC,"Bulgaria, Sofia",bg-sof-wg-002,"Albania, Tirana",al-tia-wg-004,326
Always,QUIC,"Bulgaria, Sofia",bg-sof-wg-002,"Albania, Tirana",al-tia-wg-004,326
Always,QUIC,"Bulgaria, Sofia",bg-sof-wg-002,"Albania, Tirana",al-tia-wg-004,326
Always,QUIC,"Bulgaria, Sofia",bg-sof-wg-002,"Albania, Tirana",al-tia-wg-001,326
Always,QUIC,"Brazil, Fortaleza",br-for-wg-001,"USA, New York, NY",us-nyc-wg-802,6115
Always,QUIC,"Brazil, Fortaleza",br-for-wg-001,"USA, New York, NY",us-nyc-wg-802,6115
Always,QUIC,"Brazil, Fortaleza",br-for-wg-001,"USA, New York, NY",us-nyc-wg-803,6115
Always,QUIC,"Brazil, Fortaleza",br-for-wg-001,"USA, New York, NY",us-nyc-wg-802,6115
Always,QUIC,"Brazil, Fortaleza",br-for-wg-001,"USA, New York, NY",us-nyc-wg-803,6115
Always,QUIC,"Brazil, Fortaleza",br-for-wg-002,"USA, New York, NY",us-nyc-wg-805,6115
Always,QUIC,"Brazil, Fortaleza",br-for-wg-002,"USA, New York, NY",us-nyc-wg-804,6115
Always,QUIC,"Brazil, Fortaleza",br-for-wg-002,"USA, New York, NY",us-nyc-wg-804,6115
Always,QUIC,"Brazil, Fortaleza",br-for-wg-002,"USA, New York, NY",us-nyc-wg-805,6115
Always,QUIC,"Brazil, Fortaleza",br-for-wg-002,"USA, New York, NY",us-nyc-wg-802,6115
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-201,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-201,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-201,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-201,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-201,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-202,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-202,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-202,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-202,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-202,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-302,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-302,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-302,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-302,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-302,"USA, New York, NY",us-nyc-wg-804,7685
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-303,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-303,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-303,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-303,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-303,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-304,"USA, New York, NY",us-nyc-wg-803,7685
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-304,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-304,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-304,"USA, New York, NY",us-nyc-wg-801,7685
Always,QUIC,"Brazil, Sao Paulo",br-sao-wg-304,"Mexico, Queretaro",mx-qro-wg-001,7616
Always,QUIC,"Canada, Montreal",ca-mtr-wg-001,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-001,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-001,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-001,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-001,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-002,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-002,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-002,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-002,"Canada, Toronto",ca-tor-wg-201,507
Always,QUIC,"Canada, Montreal",ca-mtr-wg-002,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-003,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-003,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-003,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-003,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-003,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-004,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-004,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-004,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-004,"Canada, Toronto",ca-tor-wg-202,507
Always,QUIC,"Canada, Montreal",ca-mtr-wg-004,"Canada, Toronto",ca-tor-wg-202,507
Always,QUIC,"Canada, Montreal",ca-mtr-wg-201,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-201,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-201,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-201,"Canada, Toronto",ca-tor-wg-202,507
Always,QUIC,"Canada, Montreal",ca-mtr-wg-201,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-202,"Canada, Toronto",ca-tor-wg-202,507
Always,QUIC,"Canada, Montreal",ca-mtr-wg-202,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-202,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-202,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-202,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-301,"Canada, Toronto",ca-tor-wg-202,507
Always,QUIC,"Canada, Montreal",ca-mtr-wg-301,"Canada, Toronto",ca-tor-wg-201,507
Always,QUIC,"Canada, Montreal",ca-mtr-wg-301,"Canada, Toronto",ca-tor-wg-201,507
Always,QUIC,"Canada, Montreal",ca-mtr-wg-301,"Canada, Toronto",ca-tor-wg-201,507
Always,QUIC,"Canada, Montreal",ca-mtr-wg-301,"Canada, Toronto",ca-tor-wg-201,507
Always,QUIC,"Canada, Montreal",ca-mtr-wg-302,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-302,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-302,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-302,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-302,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-303,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-303,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-303,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-303,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-303,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-304,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-304,"Canada, Toronto",ca-tor-wg-202,507
Always,QUIC,"Canada, Montreal",ca-mtr-wg-304,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-304,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-304,"Canada, Toronto",ca-tor-wg-202,507
Always,QUIC,"Canada, Montreal",ca-mtr-wg-305,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-305,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-305,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-305,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-305,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-306,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-306,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-306,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-306,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-306,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-307,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-307,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-307,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-307,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-307,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-308,"Canada, Toronto",ca-tor-wg-201,507
Always,QUIC,"Canada, Montreal",ca-mtr-wg-308,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-308,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-308,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Montreal",ca-mtr-wg-308,"Canada, Montreal",ca-mtr-wg-301,0
Always,QUIC,"Canada, Toronto",ca-tor-wg-001,"Canada, Toronto",ca-tor-wg-202,0
